Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
That's incredible	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
That's legit	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
That's what I'm talking about	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Totally	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Totally tubular	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
That's awesome	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
U know it	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
That's amazing	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
well	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
well okay then	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Works for me	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Yay	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
yeah sure	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Yep	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Yes	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Yes lol	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Yes to that	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
You got it	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
You know it	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Tubular	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Ryokai	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Oh ho	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
OK	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
ok cool	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
ok then	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
okay	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
okay cool	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Okay.	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
On point	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Perfect	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Rad	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Radical	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
that's cool	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Roger	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Yup	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Sounds about right	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Sounds good	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
sounds great	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Sounds like a plan	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Stupendous	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Super	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
super cool	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
sure	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
That is good news	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
That is good to hear	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
That is great	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
Right on	Excellent.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	44
heh heh	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
lololol	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
LOL	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
lmao	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
I'm laughing so much	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
I'm laughing so hard my sides hurt	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
I'm laughing	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
I'm cracking up	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
I can't stop laughing	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
I am laughing so much	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Ha	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Hilarious	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
OMG you're funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Heh	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
he he he	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
har de har	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
hahahaha good one	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Hahaha funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Hahaha	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Haha	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
hah	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
ha ha	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
I am cracking up	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
That me made me laugh out loud	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
You're cracking me up	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
You're a crack up	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
You are too funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
You are the funniest	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
ya that was funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Whoa funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
very funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
That's hilarious	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
That's funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
looooool	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
That's a good one	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Omg hilarious	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
That made me laugh	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
That is too funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
that is funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Teehee	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Tee hee	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
So freaking funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
ROFL	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Pretty hilarious	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Pretty funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
You're making me laugh	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
That's a knee slapper	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	45
Whoops	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Scuse me	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Pardon me	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Pardon	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Oopsie	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Oops	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
No offense	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
I beg your pardon	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Excuse moi	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Excuse me	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Don't take this the wrong way	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Don't take that the wrong way	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Don't be offended	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Begging your pardon	Not a problem.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	46
Umm what?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wanna tell me more?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
How do you mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Huh?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
I'm sorry, what do you mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Is that what you meant to say?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Pray tell, what does that mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Care to say more?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Umm what now?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Care to explain?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wait a minute, what?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wait what now?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wait what?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wanna elaborate?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wanna explain more?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you clarify that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Run that by me again.	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you restate that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you explain better?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you explain more about that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you explain more?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you explain that to me?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you explain that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you please explain that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Come again?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you rephrase that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What are you on about?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you say more on that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you say that a different way?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you state that a different way?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you tell me more about that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you try and explain that to me?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Care to elaborate?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Can you please explain yourself?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wot u talking bout Willis?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wanna explain?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Whatdya mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What's that mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What's that supposed to mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Why do you say that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Why do you think that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What was that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
wot u talkin abt?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
what the heck does that mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Wot?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
WTF	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
You want to clarify that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
You want to elaborate on that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
You want to explain that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
You want to tell me more about that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
Why is that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What makes you say that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What are you talking about?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What do you even mean by that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What do you mean by that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What do you mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What does that even mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What does that mean, pray tell?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What you talking about Willis?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What is that supposed to mean?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
You want to tell me more?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What makes you think so?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What makes you think that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What now?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What on earth are you talking about?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What on earth do you mean by that?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What the heck are you talking about?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
What don't you get?	I'm not sure.	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	47
that is true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	48
100 percent	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	48
Right you are	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	48
Righto	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	48
So true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	48
That is a correct statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	48
That is a true statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat	[]	false	[]	48
